Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
35.601623,,Insert,228751255,0,B,2000,127000,G,
35.601644,,Cancel,228670567,,,-8000,,,
35.602004,,Insert,228751431,0,A,1000,127500,G,
35.602033,,Insert,228751447,0,A,1000,127500,G,
35.602038,,Insert,228751451,0,A,1000,127500,G,
35.602045,,Insert,228751455,0,A,980,128100,G,
35.602132,,Cancel,228749971,,,-2000,,,
35.602132,,Insert,228751551,0,A,2000,162000,G,
35.602156,,Insert,228751567,0,A,1000,127400,G,
35.60218,,Cancel,228751243,,,-2000,,,
35.602188,,Insert,228751583,0,A,3000,127600,G,
35.602209,,Cancel,228680567,,,-1000,,,
35.60224,,Cancel,228751551,,,-2000,,,
35.60224,,Insert,228751595,0,A,2000,161900,G,
35.602257,,Cancel,228751455,,,-980,,,
35.603529,,Cancel,228751003,,,-460,,,
35.613261,,Insert,228752131,0,A,8000,127500,G,
35.650416,,Insert,228752487,0,B,1000,125700,G,
35.650529,,Cancel,228750923,,,-980,,,
35.666894,,Insert,228752643,0,B,980,127200,G,
35.684605,,Insert,5044034,1,B,34,126600,G,
35.686715,,Insert,228752783,0,B,460,127200,G,
35.703906,,Cancel,228752783,,,-460,,,
35.703933,,Insert,228752871,0,A,2000,128500,G,
35.763865,,Insert,228754315,0,B,460,127200,G,
35.763927,,Insert,228754331,0,B,980,127300,G,
35.763935,,Cancel,228680871,,,-980,,,
35.763964,,Insert,228754343,0,B,3000,127000,G,
35.763964,,Cancel,228749147,,,-3000,,,
35.763986,,Cancel,228751567,,,-1000,,,
35.764023,,Insert,228754379,0,A,3000,127600,G,
35.764048,,Cancel,228754331,,,-980,,,
35.764052,,Insert,228754399,0,A,980,127500,G,
35.764318,,Insert,228754543,0,B,1000,127300,G,
35.7644,,Insert,228754639,0,A,980,128100,G,
35.764508,,Cancel,228751595,,,-2000,,,
35.764508,,Insert,228754723,0,A,2000,162000,G,
35.764581,,Insert,228754791,0,B,1000,127000,G,
35.764724,,Cancel,228754639,,,-980,,,
35.764886,,Cancel,228673091,,,-2000,,,
35.764888,,Cancel,228754723,,,-2000,,,
35.764888,,Insert,228754907,0,A,2000,161900,G,
35.764901,,Cancel,228751583,,,-3000,,,
35.764934,,Cancel,228752131,,,-8000,,,
35.765304,,Insert,228755099,0,B,8000,127300,G,
35.765304,,Cancel,228682247,,,-460,,,
35.765305,,Insert,228755103,0,B,8000,125500,G,
35.765321,,Insert,228755123,0,A,980,128100,G,
35.765399,,Cancel,228754907,,,-2000,,,
35.765399,,Insert,228755171,0,A,2000,162000,G,
35.765571,,Insert,228755247,0,A,8000,127500,G,
35.765582,,Cancel,228751447,,,-1000,,,
35.765592,,Insert,228755275,0,B,8000,127300,G,
35.765746,,Cancel,228749999,,,-2000,,,
35.765746,,Insert,228755391,0,B,2000,93600,G,
35.765901,,Cancel,228752487,,,-1000,,,
35.766059,,Cancel,228751431,,,-1000,,,
35.766068,,Cancel,228755103,,,-8000,,,
35.766068,,Cancel,228755275,,,-8000,,,
35.766072,,Insert,228755603,0,B,1000,127300,G,
35.766198,,Insert,228755651,0,A,460,127500,G,
35.767318,,Cancel,228755099,,,-8000,,,
35.767334,,Cancel,228755651,,,-460,,,
35.767565,,Insert,228755919,0,B,1000,127300,G,
35.767592,,Cancel,228755919,,,-1000,,,
35.775086,,Cancel,228755391,,,-2000,,,
35.775086,,Insert,228756163,0,B,2000,93500,G,
35.775261,,Cancel,228692443,,,-1000,,,
35.775265,,Insert,228756187,0,A,1000,128000,G,
35.782,Chrimata4,Insert,60,1,B,20,127300,F,
35.782,Chrimata4,Cancel,60,,,-20,,,
35.783058,,Insert,228756371,0,B,8000,127300,G,
35.783382,,Insert,228756395,0,B,1000,127300,G,
35.788888,,Cancel,228756395,,,-1000,,,
35.810733,,Cancel,228755603,,,-1000,,,
35.810759,,Insert,228756771,0,B,2000,126900,G,
35.830411,,Insert,228756903,0,B,1000,125800,G,
35.840227,,Cancel,228754399,,,-980,,,
35.840234,,Insert,228757111,0,B,980,127300,G,
35.840266,,Cancel,228755247,,,-8000,,,
35.84053,,Cancel,228757111,,,-980,,,
35.840533,,Insert,228757139,0,A,980,127500,G,
35.84058,,Insert,228757143,0,A,8000,127500,G,
35.84235,,Insert,228757167,0,B,1000,127300,G,
35.846509,,Cancel,228757139,,,-980,,,
35.846514,,Insert,228757247,0,B,980,127300,G,
35.846564,,Cancel,228757143,,,-8000,,,
35.846749,,Cancel,228670227,,,-1000,,,
35.846766,,Insert,228757295,0,B,1000,127400,G,
35.846796,,Cancel,228751451,,,-1000,,,
35.846802,,Insert,228757303,0,B,3000,127100,G,
35.846805,,Cancel,228754343,,,-3000,,,
35.84682,,Cancel,228657879,,,-1000,,,
35.846855,,Cancel,228756163,,,-2000,,,
35.846855,,Insert,228757343,0,B,2000,93600,G,
35.846874,,Cancel,228685827,,,-980,,,
35.84691,,Cancel,228670223,,,-1000,,,
35.84715,,Cancel,228670543,,,-2000,,,
35.84715,,Insert,228757463,0,B,2000,127100,G,
35.847157,,Cancel,228754379,,,-3000,,,
35.847194,,Insert,228757499,0,A,1000,127700,G,
35.847431,,Cancel,228698123,,,-1000,,,
35.847431,,Insert,228757623,0,B,1000,127200,G,
35.847888,,Insert,228757831,0,A,1000,127600,G,
35.847918,,Insert,228757851,0,A,1000,127600,G,
35.847924,,Insert,228757855,0,A,1000,127600,G,
35.848047,,Cancel,228755171,,,-2000,,,
35.848047,,Insert,228757883,0,A,2000,162100,G,
35.848356,,Cancel,228757883,,,-2000,,,
35.848356,,Insert,228758039,0,A,2000,162000,G,
35.849038,,Insert,228758227,0,A,980,128200,G,
35.84916,,Cancel,228758039,,,-2000,,,
35.84916,,Insert,228758267,0,A,2000,162100,G,
35.84931,,Cancel,228758227,,,-980,,,
35.849442,,Cancel,228758267,,,-2000,,,
35.849442,,Insert,228758339,0,A,2000,162000,G,
35.855379,,Insert,228758723,0,A,980,128200,G,
35.855399,,Cancel,228757831,,,-1000,,,
35.855501,,Cancel,228758339,,,-2000,,,
35.855501,,Insert,228758751,0,A,2000,162100,G,
35.857983,,Insert,228758799,0,A,1000,127500,G,
35.85799,,Insert,228758803,0,A,1000,127500,G,
35.85801,,Cancel,228757499,,,-1000,,,
35.858015,,Insert,228758807,0,A,3000,127800,G,
35.858058,,Cancel,228758751,,,-2000,,,
35.858058,,Insert,228758815,0,A,2000,162000,G,
35.858149,,Cancel,228758723,,,-980,,,
35.858176,,Cancel,228757295,,,-1000,,,
35.858205,,Insert,228758839,0,B,470,127300,G,
35.858544,,Cancel,228757343,,,-2000,,,
35.858544,,Insert,228758879,0,B,2000,93500,G,
35.890414,,Insert,228759255,0,A,1000,129000,G,
35.891684,,Cancel,228758839,,,-470,,,
35.891852,,Cancel,228757247,,,-980,,,
35.891854,,Insert,228759311,0,A,980,127500,G,
35.891884,,Insert,228759331,0,A,1000,127500,G,
35.89207,,Cancel,228759255,,,-1000,,,
35.8921,,Insert,228759383,0,A,1000,127500,G,
35.892112,,Cancel,228759383,,,-1000,,,
35.892247,,Insert,228759423,0,A,1000,127500,G,
35.892363,,Cancel,228757463,,,-2000,,,
35.892363,,Insert,228759447,0,B,2000,126100,G,
35.892437,,Cancel,228756371,,,-8000,,,
35.892511,,Cancel,228757303,,,-3000,,,
35.89253,,Insert,228759475,0,A,8000,127500,G,
35.892752,,Insert,228759519,0,A,1000,127500,G,
35.892794,,Cancel,228758815,,,-2000,,,
35.892794,,Insert,228759527,0,A,2000,161900,G,
35.892857,,Cancel,228759527,,,-2000,,,
35.892857,,Insert,228759543,0,A,2000,162000,G,
35.89294,,Cancel,228755123,,,-980,,,
35.893136,,Cancel,228759543,,,-2000,,,
35.893136,,Insert,228759567,0,A,2000,161900,G,
35.89442,,Insert,228759607,0,B,50,127300,G,
35.894426,,Insert,228759611,0,A,980,128100,G,
35.894448,,Insert,228759619,0,B,1000,127400,G,
35.894464,,Cancel,228759519,,,-1000,,,
35.894481,,Insert,228759623,0,B,3000,127000,G,
35.894507,,Cancel,228759423,,,-1000,,,
35.894536,,Cancel,228758879,,,-2000,,,
35.894536,,Insert,228759631,0,B,2000,93600,G,
35.894629,,Cancel,228759567,,,-2000,,,
35.894629,,Insert,228759635,0,A,2000,162000,G,
35.898434,,Cancel,228759607,,,-50,,,
35.899526,,Insert,228759695,0,A,1000,127500,G,
35.903137,,Cancel,7001936,,,-10000,,,
35.903137,,Cancel,7001937,,,-10000,,,
35.903137,,Insert,7001938,1,A,10000,128000,G,
35.903137,,Insert,7001939,1,B,10000,126800,G,
35.905425,,Cancel,228759695,,,-1000,,,
35.90545,,Insert,228759747,0,A,2000,128600,G,
35.93397,,Cancel,228759311,,,-980,,,
35.933975,,Insert,228760211,0,B,8000,127300,G,
35.933976,,Insert,228760215,0,B,980,127300,G,
35.934014,,Cancel,228759475,,,-8000,,,
35.944441,,Cancel,228760215,,,-980,,,
35.944447,,Insert,228760379,0,A,980,127500,G,
35.968,Chrimata4,Insert,61,1,B,20,127400,F,
35.968,Chrimata4,Trade,61,1,B,3,127400,,76
35.968,Chrimata4,Cancel,61,,,-17,,,
35.968,Chrimata4,Hedge,62,0,A,3,127400,,
35.969427,,Insert,228760703,0,A,470,127500,G,
35.969457,,Cancel,228760211,,,-8000,,,
35.969477,,Insert,228760715,0,A,1000,129000,G,
35.969488,,Insert,228760723,0,A,8000,127500,G,
35.969499,,Cancel,228760715,,,-1000,,,
35.969568,,Cancel,228757167,,,-1000,,,
35.969666,,Insert,228760739,0,A,1000,127500,G,
35.969668,,Insert,228760743,0,A,1000,127500,G,
35.969788,,Insert,228760763,0,A,1000,127500,G,
35.977733,,Insert,228760871,0,A,1000,127600,G,
35.978098,,Cancel,228754315,,,-460,,,
35.978394,,Cancel,228754791,,,-1000,,,
35.978431,,Cancel,228756903,,,-1000,,,
35.97852,,Insert,228761019,0,A,1000,127500,G,
35.994934,,Cancel,228760723,,,-8000,,,
35.994934,,Cancel,228760763,,,-1000,,,
35.994988,,Cancel,228761019,,,-1000,,,
35.995151,,Cancel,228760743,,,-1000,,,
35.995325,,Cancel,228760739,,,-1000,,,
36.010421,,Insert,228762019,0,B,1000,125700,G,
36.021119,,Insert,228762103,0,A,8000,127500,G,
36.021129,,Insert,228762107,0,A,1000,127500,G,
36.021155,,Insert,228762111,0,A,1000,127500,G,
36.040409,,Cancel,228762019,,,-1000,,,
36.040415,,Insert,228762487,0,B,1000,125800,G,
36.057477,,Cancel,228762487,,,-1000,,,
36.058306,,Cancel,228759619,,,-1000,,,
36.059478,,Insert,228763011,0,A,200,127500,G,
36.059491,,Insert,228763015,0,A,1000,127400,G,
36.059493,,Insert,228763019,0,A,1000,127500,G,
36.059498,,Insert,228763023,0,A,1000,127500,G,
36.059507,,Cancel,228763019,,,-1000,,,
36.059507,,Insert,228763027,0,A,1000,127400,G,
36.059515,,Cancel,228760871,,,-1000,,,
36.059528,,Insert,228763035,0,A,3000,127600,G,
36.059533,,Cancel,228758807,,,-3000,,,
36.059533,,Insert,228763039,0,A,1000,127500,G,
36.05957,,Cancel,228759635,,,-2000,,,
36.05957,,Insert,228763059,0,A,2000,161900,G,
36.059577,,Insert,228763067,0,A,1000,127400,G,
36.059587,,Cancel,228754543,,,-1000,,,
36.059589,,Cancel,228759611,,,-980,,,
36.059592,,Insert,228763071,0,A,980,127400,G,
36.059605,,Cancel,228759631,,,-2000,,,
36.059605,,Insert,228763083,0,B,2000,93500,G,
36.059687,,Cancel,228752643,,,-980,,,
36.059754,,Insert,228763139,0,A,1000,127400,G,
36.059955,,Cancel,228763083,,,-2000,,,
36.059955,,Insert,228763187,0,B,2000,93400,G,
36.060051,,Insert,228763199,0,B,980,126800,G,
36.060177,,Insert,228763211,0,B,1000,127200,G,
36.060256,,Cancel,228757623,,,-1000,,,
36.061339,,Insert,228763343,0,A,1000,127400,G,
36.061367,,Cancel,228763211,,,-1000,,,
36.061843,,Insert,228763411,0,A,1000,127700,G,
36.062134,,Cancel,228763411,,,-1000,,,
36.06281,,Insert,228763659,0,A,1000,127800,G,
36.063506,,Cancel,228763011,,,-200,,,
36.063923,,Cancel,228763139,,,-1000,,,
36.064388,,Cancel,228763343,,,-1000,,,
36.071124,,Cancel,228749263,,,-1000,,,
36.072492,,Cancel,228763659,,,-1000,,,
36.073153,,Insert,228763883,0,A,1000,127800,G,
36.100415,,Insert,228764059,0,B,1000,125700,G,
36.110506,,Cancel,228763023,,,-1000,,,
36.110518,,Insert,228764183,0,B,980,127200,G,
36.110532,,Insert,228764187,0,A,2000,127700,G,
36.125204,,Cancel,228763071,,,-980,,,
36.131824,,Insert,228764403,0,B,470,127200,G,
36.13249,,Cancel,228763187,,,-2000,,,
36.13249,,Insert,228764411,0,B,2000,93500,G,
36.132909,,Cancel,228764411,,,-2000,,,
36.132909,,Insert,228764419,0,B,2000,93400,G,
36.132919,,Insert,228764423,0,B,1000,127200,G,
36.135755,,Cancel,228764403,,,-470,,,
36.160412,,Insert,228764555,0,A,1000,128900,G,
36.188,Chrimata,Insert,66,1,A,10,128000,F,
36.188,Chrimata,Cancel,66,,,-10,,,
36.188,Chrimata4,Insert,63,1,A,20,128000,F,
36.188,Chrimata4,Cancel,63,,,-20,,,
36.21053,,Cancel,7001938,,,-10000,,,
36.21053,,Cancel,7001939,,,-10000,,,
36.21053,,Insert,7001940,1,A,10000,127900,G,
36.21053,,Insert,7001941,1,B,10000,126700,G,
36.227319,,Insert,228765271,0,B,470,127200,G,
36.227358,,Insert,228765275,0,B,1000,127200,G,
36.227386,,Insert,228765283,0,B,1000,127200,G,
36.227419,,Cancel,228763015,,,-1000,,,
36.227612,,Cancel,228764419,,,-2000,,,
36.227612,,Insert,228765291,0,B,2000,93500,G,
36.22778,,Insert,228765303,0,B,1000,127300,G,
36.227791,,Cancel,228763067,,,-1000,,,
36.22782,,Cancel,228763027,,,-1000,,,
36.22785,,Insert,228765315,0,A,1000,127600,G,
36.227941,,Cancel,228760703,,,-470,,,
36.228072,,Insert,228765371,0,A,1000,127500,G,
36.228129,,Insert,228765379,0,A,980,128100,G,
36.228187,,Cancel,228763039,,,-1000,,,
36.228208,,Cancel,228763059,,,-2000,,,
36.228208,,Insert,228765399,0,A,2000,162000,G,
36.22823,,Cancel,228765379,,,-980,,,
36.22826,,Insert,228765415,0,B,1000,127300,G,
36.228266,,Cancel,228765371,,,-1000,,,
36.228278,,Cancel,228765399,,,-2000,,,
36.228278,,Insert,228765419,0,A,2000,161900,G,
36.228283,,Cancel,228765415,,,-1000,,,
36.22834,,Insert,228765435,0,A,980,128100,G,
36.228383,,Cancel,228765419,,,-2000,,,
36.228383,,Insert,228765443,0,A,2000,162000,G,
36.231725,,Cancel,228763883,,,-1000,,,
36.262511,,Cancel,228765275,,,-1000,,,
36.333086,,Cancel,228765435,,,-980,,,
36.333212,,Cancel,228765443,,,-2000,,,
36.333212,,Insert,228766883,0,A,2000,161900,G,
36.333276,,Insert,228766887,0,A,980,128100,G,
36.333299,,Cancel,228766883,,,-2000,,,
36.333299,,Insert,228766891,0,A,2000,162000,G,
36.334003,,Insert,228766919,0,A,1000,127500,G,
36.334044,,Cancel,228766891,,,-2000,,,
36.334044,,Insert,228766927,0,A,2000,161900,G,
36.334091,,Cancel,228766927,,,-2000,,,
36.334091,,Insert,228766931,0,A,2000,162000,G,
36.334879,,Cancel,228766931,,,-2000,,,
36.334879,,Insert,228766975,0,A,2000,161900,G,
36.33495,,Cancel,228766975,,,-2000,,,
36.33495,,Insert,228766979,0,A,2000,162000,G,
36.33574,,Cancel,228766979,,,-2000,,,
36.33574,,Insert,228767003,0,A,2000,161900,G,
36.335789,,Cancel,228767003,,,-2000,,,
36.335789,,Insert,228767007,0,A,2000,162000,G,
36.336571,,Cancel,228767007,,,-2000,,,
36.336571,,Insert,228767019,0,A,2000,161900,G,
36.336633,,Cancel,228767019,,,-2000,,,
36.336633,,Insert,228767027,0,A,2000,162000,G,
36.33743,,Cancel,228767027,,,-2000,,,
36.33743,,Insert,228767051,0,A,2000,161900,G,
36.337487,,Cancel,228767051,,,-2000,,,
36.337487,,Insert,228767055,0,A,2000,162000,G,
36.338284,,Cancel,228767055,,,-2000,,,
36.338284,,Insert,228767071,0,A,2000,161900,G,
36.338339,,Cancel,228767071,,,-2000,,,
36.338339,,Insert,228767075,0,A,2000,162000,G,
36.339137,,Cancel,228767075,,,-2000,,,
36.339137,,Insert,228767087,0,A,2000,161900,G,
36.339195,,Cancel,228767087,,,-2000,,,
36.339195,,Insert,228767091,0,A,2000,162000,G,
36.339993,,Cancel,228767091,,,-2000,,,
36.339993,,Insert,228767099,0,A,2000,161900,G,
36.34005,,Cancel,228767099,,,-2000,,,
36.34005,,Insert,228767103,0,A,2000,162000,G,
36.340408,,Cancel,228764059,,,-1000,,,
36.340848,,Cancel,228767103,,,-2000,,,
36.340848,,Insert,228767107,0,A,2000,161900,G,
36.340906,,Cancel,228767107,,,-2000,,,
36.340906,,Insert,228767111,0,A,2000,162000,G,
36.341703,,Cancel,228767111,,,-2000,,,
36.341703,,Insert,228767119,0,A,2000,161900,G,
36.341763,,Cancel,228767119,,,-2000,,,
36.341763,,Insert,228767123,0,A,2000,162000,G,
36.342561,,Cancel,228767123,,,-2000,,,
36.342561,,Insert,228767135,0,A,2000,161900,G,
36.342616,,Cancel,228767135,,,-2000,,,
36.342616,,Insert,228767139,0,A,2000,162000,G,
36.343417,,Cancel,228767139,,,-2000,,,
36.343417,,Insert,228767175,0,A,2000,161900,G,
36.343463,,Cancel,228767175,,,-2000,,,
36.343463,,Insert,228767179,0,A,2000,162000,G,
36.34424,,Cancel,228767179,,,-2000,,,
36.34424,,Insert,228767183,0,A,2000,161900,G,
36.344315,,Cancel,228767183,,,-2000,,,
36.344315,,Insert,228767187,0,A,2000,162000,G,
36.345099,,Cancel,228767187,,,-2000,,,
36.345099,,Insert,228767195,0,A,2000,161900,G,
36.345155,,Cancel,228767195,,,-2000,,,
36.345155,,Insert,228767199,0,A,2000,162000,G,
36.345939,,Cancel,228767199,,,-2000,,,
36.345939,,Insert,228767203,0,A,2000,161900,G,
36.345985,,Cancel,228767203,,,-2000,,,
36.345985,,Insert,228767207,0,A,2000,162000,G,
36.346759,,Cancel,228767207,,,-2000,,,
36.346759,,Insert,228767211,0,A,2000,161900,G,
36.346838,,Cancel,228767211,,,-2000,,,
36.346838,,Insert,228767215,0,A,2000,162000,G,
36.346901,,Insert,228767219,0,A,470,127500,G,
36.347597,,Cancel,228767215,,,-2000,,,
36.347597,,Insert,228767227,0,A,2000,161900,G,
36.347646,,Cancel,228767227,,,-2000,,,
36.347646,,Insert,228767239,0,A,2000,162000,G,
36.348408,,Cancel,228767239,,,-2000,,,
36.348408,,Insert,228767259,0,A,2000,161900,G,
36.348487,,Cancel,228767259,,,-2000,,,
36.348487,,Insert,228767263,0,A,2000,162000,G,
36.354034,,Cancel,228766919,,,-1000,,,
36.370413,,Insert,228767375,0,B,1000,125800,G,
36.444268,,Cancel,228767219,,,-470,,,
36.445047,,Cancel,228760379,,,-980,,,
36.445051,,Cancel,228762103,,,-8000,,,
36.445053,,Cancel,228762107,,,-1000,,,
36.445125,,Insert,228768391,0,A,8000,127700,G,
36.445142,,Insert,228768395,0,B,8000,127300,G,
36.445257,,Insert,228768435,0,A,980,127500,G,
36.445268,,Cancel,228762111,,,-1000,,,
36.445464,,Cancel,228763035,,,-3000,,,
36.445469,,Cancel,228768435,,,-980,,,
36.445472,,Insert,228768571,0,B,980,127300,G,
36.445475,,Cancel,228764555,,,-1000,,,
36.445492,,Insert,228768599,0,B,1000,127300,G,
36.445521,,Insert,228768631,0,B,1000,127300,G,
36.445563,,Cancel,228759331,,,-1000,,,
36.445588,,Insert,228768667,0,B,1000,127400,G,
36.445594,,Insert,228768675,0,B,1000,127300,G,
36.445628,,Insert,228768687,0,B,3000,127100,G,
36.445631,,Cancel,228759623,,,-3000,,,
36.445641,,Cancel,228758799,,,-1000,,,
36.445649,,Insert,228768711,0,B,1000,127000,G,
36.445649,,Cancel,228758803,,,-1000,,,
36.445654,,Insert,228768719,0,B,1000,127300,G,
36.445663,,Cancel,228764187,,,-2000,,,
36.445692,,Cancel,228763199,,,-980,,,
36.445696,,Cancel,228765291,,,-2000,,,
36.445696,,Insert,228768735,0,B,2000,93600,G,
36.445725,,Insert,228768755,0,A,1000,127600,G,
36.445753,,Insert,228768795,0,B,1000,127200,G,
36.445762,,Cancel,228759447,,,-2000,,,
36.445762,,Insert,228768807,0,B,2000,127100,G,
36.446047,,Insert,228768971,0,A,1000,127600,G,
36.446108,,Insert,228768995,0,A,980,128200,G,
36.446179,,Cancel,228767375,,,-1000,,,
36.446205,,Cancel,228765315,,,-1000,,,
36.446239,,Cancel,228768755,,,-1000,,,
36.446245,,Insert,228769107,0,A,1000,127700,G,
36.446263,,Cancel,228768971,,,-1000,,,
36.446351,,Cancel,228767263,,,-2000,,,
36.446351,,Insert,228769235,0,A,2000,162100,G,
36.446537,,Cancel,228768995,,,-980,,,
36.446644,,Cancel,228769235,,,-2000,,,
36.446644,,Insert,228769395,0,A,2000,162000,G,
36.446671,,Insert,228769411,0,A,980,128200,G,
36.446716,,Cancel,228769395,,,-2000,,,
36.446716,,Insert,228769431,0,A,2000,162100,G,
36.448179,,Insert,228769843,0,A,1000,127600,G,
36.448361,,Cancel,228769411,,,-980,,,
36.44837,,Insert,228769875,0,A,1000,127500,G,
36.448373,,Insert,228769879,0,A,1000,127500,G,
36.448398,,Cancel,228769107,,,-1000,,,
36.448402,,Insert,228769883,0,A,3000,127700,G,
36.448424,,Cancel,228769431,,,-2000,,,
36.448424,,Insert,228769891,0,A,2000,162000,G,
36.44843,,Insert,228769895,0,B,1000,127400,G,
36.4532,,Cancel,228769875,,,-1000,,,
36.453205,,Cancel,228769879,,,-1000,,,
36.453254,,Cancel,228769895,,,-1000,,,
36.453414,,Insert,228770335,0,A,1000,127500,G,
36.45441,,Cancel,228770335,,,-1000,,,
36.454734,,Cancel,228769891,,,-2000,,,
36.454734,,Insert,228770439,0,A,2000,162100,G,
36.454807,,Insert,228770443,0,A,980,128200,G,
36.456373,,Cancel,228770443,,,-980,,,
36.456376,,Insert,228770503,0,A,1000,127500,G,
36.456451,,Cancel,228770439,,,-2000,,,
36.456451,,Insert,228770515,0,A,2000,162000,G,
36.466496,,Insert,228770627,0,B,1000,125900,G,
36.468,Chrimata4,Insert,64,1,A,20,127500,F,
36.468,Chrimata4,Cancel,64,,,-20,,,
36.490414,,Insert,228770839,0,A,1000,129000,G,
36.510533,,Cancel,7001940,,,-10000,,,
36.510533,,Cancel,7001941,,,-10000,,,
36.510533,,Insert,7001942,1,A,10000,128000,G,
36.510533,,Insert,7001943,1,B,10000,126800,G,
36.518795,,Cancel,228770503,,,-1000,,,
36.518825,,Insert,228771111,0,A,1000,127700,G,
36.518853,,Cancel,228769843,,,-1000,,,
36.51889,,Cancel,228670211,,,-8000,,,
36.518914,,Cancel,228757851,,,-1000,,,
36.518927,,Insert,228771123,0,A,980,128200,G,
36.518974,,Cancel,228770515,,,-2000,,,
36.518974,,Insert,228771135,0,A,2000,162100,G,
36.519009,,Cancel,228686975,,,-1000,,,
36.519193,,Cancel,228732107,,,-1000,,,
36.519193,,Insert,228771187,0,B,1000,127000,G,
36.519194,,Insert,228771191,0,A,1000,128600,G,
36.522734,,Insert,228771275,0,A,1000,127500,G,
36.52276,,Cancel,228771111,,,-1000,,,
36.52276,,Cancel,228771123,,,-980,,,
36.522808,,Cancel,228771135,,,-2000,,,
36.522808,,Insert,228771283,0,A,2000,162000,G,
36.52632,,Cancel,228768675,,,-1000,,,
36.531632,,Cancel,228769883,,,-3000,,,
36.532048,,Cancel,228669975,,,-980,,,
36.532149,,Insert,228771599,0,A,980,127600,G,
36.532222,,Insert,228771659,0,B,1000,127100,G,
36.532255,,Cancel,228771599,,,-980,,,
36.53244,,Cancel,228658947,,,-2000,,,
36.532468,,Cancel,228770839,,,-1000,,,
36.532514,,Insert,228771983,0,B,1000,127400,G,
36.532526,,Insert,228772003,0,B,1000,127400,G,
36.532551,,Cancel,228757855,,,-1000,,,
36.532588,,Insert,228772055,0,B,980,127400,G,
36.532612,,Cancel,228670195,,,-470,,,
36.53267,,Cancel,228686823,,,-1000,,,
36.533091,,Insert,228772443,0,A,1000,128900,G,
36.533432,,Insert,228772647,0,B,1000,127400,G,
36.533614,,Insert,228772715,0,B,1170,127400,G,
36.533679,,Insert,4803741,0,B,1000,127500,F,
36.533701,,Insert,228772743,0,B,950,127400,G,
36.533711,,Insert,228772751,0,A,980,128200,G,
36.533729,,Insert,228772763,0,B,1000,127500,G,
36.533738,,Insert,228772775,0,B,1000,127500,G,
36.533776,,Cancel,228771283,,,-2000,,,
36.533776,,Insert,228772807,0,A,2000,162100,G,
36.533815,,Cancel,228656147,,,-1000,,,
36.533823,,Cancel,228733051,,,-980,,,
36.533865,,Cancel,228768735,,,-2000,,,
36.533865,,Insert,228772879,0,B,2000,93700,G,
36.534155,,Insert,228773011,0,A,1000,127800,G,
36.53417,,Cancel,228772763,,,-1000,,,
36.534532,,Insert,228773359,0,A,1000,127600,G,
36.534533,,Cancel,228772775,,,-1000,,,
36.534552,,Cancel,228772743,,,-950,,,
36.534558,,Cancel,228773011,,,-1000,,,
36.534564,,Insert,228773371,0,A,3000,127800,G,
36.534929,,Insert,228773503,0,B,470,127400,G,
36.535399,,Cancel,228749271,,,-1000,,,
36.536279,,Insert,228773799,0,A,1000,132600,G,
36.537787,,Cancel,228733351,,,-1000,,,
36.537841,,Cancel,228773503,,,-470,,,
36.541834,,Cancel,228658267,,,-2000,,,
36.541834,,Insert,228774271,0,B,2000,127200,G,
36.541834,,Insert,228774279,0,B,8000,127400,G,
36.541835,,Cancel,228702139,,,-8000,,,
36.54184,,Insert,228774283,0,B,460,127400,G,
36.541962,,Cancel,228774283,,,-460,,,
36.541962,,Insert,228774319,0,B,1000,127500,G,
36.541996,,Insert,228774335,0,B,3000,127200,G,
36.542005,,Cancel,228768687,,,-3000,,,
36.542049,,Cancel,228774319,,,-1000,,,
36.542497,,Insert,228774411,0,B,460,127400,G,
36.542805,,Cancel,228774411,,,-460,,,
36.543685,,Insert,228774615,0,B,1000,127500,G,
36.543774,,Cancel,228773371,,,-3000,,,
36.545811,,Insert,228774827,0,A,2000,128700,G,
36.55448,,Cancel,228740655,,,-1000,,,
36.554487,,Insert,228775295,0,A,1000,128100,G,
36.566088,,Cancel,228768599,,,-1000,,,
36.572,,Insert,228775779,0,A,1000,127900,G,
36.577705,,Cancel,228774279,,,-8000,,,
36.577747,,Insert,228775955,0,A,460,127600,G,
36.577796,,Cancel,228772647,,,-1000,,,
36.577947,,Insert,228775971,0,A,1000,127600,G,
36.578529,,Cancel,228774615,,,-1000,,,
36.578555,,Cancel,228772003,,,-1000,,,
36.578906,,Cancel,228771983,,,-1000,,,
36.578988,,Insert,228776099,0,B,1000,127400,G,
36.579031,,Cancel,228772879,,,-2000,,,
36.579031,,Insert,228776107,0,B,2000,93600,G,
36.579224,,Insert,228776127,0,A,980,127600,G,
36.579234,,Insert,228776131,0,A,1000,127600,G,
36.579249,,Insert,228776135,0,A,1000,127600,G,
36.579265,,Cancel,228772715,,,-1170,,,
36.579508,,Cancel,228772055,,,-980,,,
36.579519,,Cancel,228776135,,,-1000,,,
36.579711,,Cancel,228772751,,,-980,,,
36.579806,,Cancel,228771659,,,-1000,,,
36.579908,,Cancel,228772807,,,-2000,,,
36.579908,,Insert,228776191,0,A,2000,162000,G,
36.59296,,Insert,228776511,0,A,980,128200,G,
36.593155,,Cancel,228776191,,,-2000,,,
36.593155,,Insert,228776515,0,A,2000,162100,G,
